Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
Sugarhill Gang rapper Big Bank Hank dies aged 57,2080,disagree,disagree,discuss,0.17391875,0.0064043333,0.81965035,2.6615273e-05
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,570,unrelated,unrelated,unrelated,3.7801244e-06,1.6766587e-06,5.6834288e-06,0.9999889
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",2362,agree,agree,agree,0.90658486,0.030300759,0.062453598,0.00066077424
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,2067,agree,agree,discuss,0.29290745,0.016604599,0.6794856,0.011002362
Official: Gitmo prisoner traded for Bergdahl reaching out to Taliban,1251,unrelated,unrelated,unrelated,0.0022159964,0.00013867642,0.00079391064,0.9968514
'Sex attacker' has penis cut off with a cleaver in India,2523,unrelated,unrelated,unrelated,1.6201458e-05,1.124676e-06,4.217523e-05,0.9999405
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1251,unrelated,unrelated,unrelated,6.540069e-06,1.3747049e-06,6.2405597e-06,0.9999858
White House fence-jumper made it far deeper into building than previously known,2268,unrelated,unrelated,unrelated,3.3613216e-07,8.4079653e-07,2.426847e-06,0.9999964
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,2009,unrelated,unrelated,unrelated,6.24161e-07,1.2815894e-06,9.585151e-07,0.99999714
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1375,unrelated,unrelated,unrelated,3.5063342e-06,1.739324e-06,9.67493e-06,0.9999851
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",734,unrelated,unrelated,unrelated,0.0007574788,5.1712075e-05,0.00042272612,0.99876803
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,1686,unrelated,unrelated,unrelated,0.00011282802,2.093369e-06,0.00015057882,0.99973446
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,529,unrelated,unrelated,unrelated,3.021447e-05,3.3328647e-06,1.915047e-05,0.9999473
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",2328,unrelated,unrelated,unrelated,4.101345e-05,1.086687e-05,0.00017154349,0.99977654
eBay developing Apple Watch software with ties to iOS app,1342,unrelated,unrelated,unrelated,4.5463225e-06,6.46985e-07,2.006452e-05,0.9999747
Omsk schoolboy turned into a man-magnet after shock,1006,unrelated,unrelated,unrelated,8.320629e-07,3.2916208e-07,1.3733812e-05,0.9999851
Apple's 12-Inch Retina MacBook Air Shown in Artist's Renditions,1234,unrelated,unrelated,unrelated,8.942527e-07,6.5110595e-07,1.1677433e-06,0.99999726
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",459,unrelated,unrelated,unrelated,3.3769888e-06,1.0839459e-06,1.3876089e-06,0.99999416
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,1686,discuss,discuss,unrelated,0.027980264,0.0015140242,0.36690715,0.60359854
US Marine survives headshot in Afghanistan,320,unrelated,unrelated,unrelated,9.092954e-05,6.195226e-06,0.00026896122,0.9996339
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,1261,disagree,disagree,discuss,0.19454195,0.044569127,0.760857,3.1994663e-05
Video shows ISIL beheading of photojournalist James Foley,1574,unrelated,unrelated,unrelated,9.078435e-06,5.0682183e-06,4.1237895e-06,0.99998176
Have Kanye & Kim Been Banned From Future Grammy Ceremonies?,2255,discuss,discuss,agree,0.74001044,0.039036524,0.22087055,8.251626e-05
Does Vogue's New Office Have a Rat Infestation?,2080,unrelated,unrelated,unrelated,0.00017495973,3.573754e-05,0.00083924783,0.99895006
"12in Retina MacBook Air release date rumours: All-new 12in MacBook Air design for 2015, launching at WWDC?",1679,unrelated,unrelated,unrelated,7.2512495e-07,2.453671e-07,9.602205e-07,0.9999981
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",1848,unrelated,unrelated,unrelated,1.5040892e-05,7.296338e-06,2.0273445e-05,0.99995744
Cheese addiction breaks Kim Jong-un's ankles,2053,agree,agree,discuss,0.025311366,0.08043454,0.8737782,0.020475911
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1515,agree,agree,discuss,0.36025566,0.045568354,0.5936547,0.00052132487
Experts: More facts needed on purported audio recording of Michael Brown shooting,1966,unrelated,unrelated,unrelated,0.00020674939,3.8602582e-05,0.002449986,0.9973047
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2093,discuss,discuss,discuss,0.28646076,0.03683014,0.6513086,0.025400493
Iraq: US to Probe ISIS' Chlorine Attack on Iraqi Security Personnel,1177,unrelated,unrelated,unrelated,0.00011647906,1.739595e-05,0.0001452395,0.9997209
Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats,529,agree,agree,agree,0.74032843,0.017118022,0.2424449,0.00010869053
CNN audio: Is this the moment Michael Brown was shot?,1692,discuss,discuss,discuss,0.13426682,0.008117226,0.8576076,8.388551e-06
New Audio Allegedly Captures Moment Michael Brown Was Shot,1950,unrelated,unrelated,unrelated,4.8956686e-06,2.4084298e-07,8.449032e-06,0.9999864
Nigeria says it has deal with Boko Haram to release kidnapped girls,1821,discuss,discuss,discuss,0.25774208,0.014941896,0.727115,0.0002009895
IS militant 'Jihadi John' named as Mohammed Emwazi from London,2033,unrelated,unrelated,unrelated,4.043919e-06,1.9031007e-06,5.901722e-06,0.9999882
Large space object slams Nicaragua’s capital as asteroid passes Earth,524,unrelated,unrelated,unrelated,3.5702126e-06,1.8051386e-06,2.8685986e-06,0.9999918
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,2343,unrelated,unrelated,unrelated,1.0866057e-07,1.0960497e-07,5.5301246e-07,0.9999993
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,720,unrelated,unrelated,unrelated,0.000109888104,0.00011598043,0.00062074617,0.9991534
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1106,discuss,discuss,discuss,0.12358127,0.030813804,0.8455418,6.314186e-05
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,1787,unrelated,unrelated,unrelated,2.1716799e-06,7.2680166e-07,2.4889447e-05,0.9999722
Lynch Mob Castrates Alleged Rapist In Rajasthan,214,discuss,discuss,discuss,0.35387945,0.010498034,0.6235184,0.012104115
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,672,discuss,discuss,discuss,0.014049695,0.0024057028,0.98339176,0.00015280214
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1251,unrelated,unrelated,unrelated,3.7511793e-06,2.563649e-07,3.2985488e-06,0.9999927
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,2024,agree,agree,discuss,0.3646867,0.015311511,0.6191678,0.0008340037
Islamic State reports youngest jihadist 'martyred' in battle,816,unrelated,unrelated,unrelated,5.7881684e-06,4.1893858e-07,1.1293509e-05,0.9999825
KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants KFC Gets Occupational Business License To Sell Marijuana In Colorado Restaurants,1843,unrelated,unrelated,unrelated,7.375283e-05,8.5092426e-05,0.0003976766,0.9994435
Penis graffiti drawn on £1.5million Bugatti Veyron,1183,unrelated,unrelated,unrelated,0.00047343186,2.7580541e-05,0.00011324177,0.9993857
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",45,unrelated,unrelated,unrelated,3.3499896e-06,1.3644071e-06,5.9838944e-06,0.9999893
Media outlets identify 'Jihadi John',2033,unrelated,unrelated,unrelated,5.8107475e-05,1.1613152e-05,0.000118605625,0.9998117
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,1336,unrelated,unrelated,unrelated,1.8190438e-05,1.4422428e-06,0.00023481084,0.99974555
London hip-hop artist Abdel-Majed Abdel Bary key suspect in hunt for killer of American journalist James Foley,951,discuss,discuss,discuss,0.0316207,0.40152103,0.5666374,0.00022086798
Pull the other Un! North Korean dictator has not been seen for weeks because he 'pulled tendon while doing drill with his generals',236,unrelated,unrelated,unrelated,2.6632665e-06,7.237531e-07,4.80355e-06,0.9999918
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2314,unrelated,unrelated,unrelated,2.6564046e-06,1.8179348e-06,6.6993466e-06,0.9999888
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",1529,discuss,discuss,discuss,0.14358018,0.07854915,0.7715373,0.0063333604
Libya: Missing Libya Planes Spark Security Concerns,1336,unrelated,unrelated,unrelated,8.568611e-05,1.431622e-06,0.00045194614,0.999461
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1446,discuss,discuss,discuss,0.11591518,0.0074955192,0.87636435,0.00022496264
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",874,unrelated,unrelated,unrelated,3.0663298e-06,1.0733436e-06,8.300864e-06,0.9999876
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2088,unrelated,unrelated,unrelated,2.318182e-05,1.8755689e-05,6.601688e-05,0.999892
This College Student Claims She Was The 'Teletubbies' Sun Baby,1828,unrelated,unrelated,unrelated,0.01947133,0.004355747,0.018442983,0.95772994
Newly Discovered Mass Grave Linked to Missing Mexican Students,537,discuss,discuss,discuss,0.06808534,0.00494243,0.92568904,0.0012831546
Founding Fathers-Era Time Capsule Found in Boston,1049,agree,agree,agree,0.6718365,0.009803567,0.31814048,0.0002194942
Meteor Leaves 40-Foot Crater Near Managua's Airport,2163,unrelated,unrelated,unrelated,3.441545e-06,5.582629e-07,5.8094934e-06,0.9999902
"Despite ceasefire announcement, new Boko Haram attacks reported",171,unrelated,unrelated,unrelated,2.04956e-05,3.6055073e-07,1.3308446e-05,0.9999658
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",480,unrelated,unrelated,unrelated,2.7397311e-05,9.399343e-06,1.6392838e-05,0.99994683
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,499,unrelated,unrelated,unrelated,5.028349e-06,1.7168439e-06,6.9137104e-06,0.9999863
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",712,unrelated,unrelated,unrelated,9.567935e-07,1.7188162e-07,2.6375799e-06,0.9999962
ISIS Reportedly Beheads American Photojournalist in Iraq,2067,discuss,discuss,discuss,0.048360474,0.0033166215,0.94408894,0.0042339563
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,524,unrelated,unrelated,unrelated,5.471276e-07,3.6009988e-07,1.8270229e-06,0.99999726
"Boko Haram agrees to ceasefire, release of school girls",34,unrelated,unrelated,unrelated,7.1297663e-06,1.4101901e-06,2.5335718e-05,0.99996614
Video messaging service verifies timing of CNN audio recording,1400,unrelated,unrelated,unrelated,2.7007711e-06,8.1047324e-07,2.5103352e-06,0.9999939
Is There an ISIS Threat on the Texas-Mexico Border or Not?,2268,unrelated,unrelated,unrelated,0.00035606563,0.00011522749,0.0020209763,0.9975077
"Dead for 48 minutes, this Catholic Priest claims God is female",1303,disagree,disagree,discuss,0.17549491,0.0044170436,0.8199893,9.871103e-05
KC Man Does Not Have Ebola,2127,agree,agree,discuss,0.28920567,0.006704746,0.7015787,0.0025108724
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",734,unrelated,unrelated,unrelated,0.0055075875,0.00044525746,0.0031577125,0.9908894
GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it,1799,agree,agree,agree,0.82992345,0.013904653,0.1361798,0.019992106
Star Wars: The Force Awakens to be released this summer?,2434,unrelated,unrelated,unrelated,3.1043628e-06,5.252154e-07,2.7831535e-05,0.9999685
Constipated goldfish operated on by North Walsham vet,1364,agree,agree,discuss,0.2030095,0.041511398,0.75361013,0.0018689546
Militant Group Says It Killed American Journalist in Syria,874,unrelated,unrelated,unrelated,0.00022918166,1.3167682e-05,0.0007669625,0.9989907
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,75,unrelated,unrelated,unrelated,9.340834e-06,8.986788e-06,1.4298366e-05,0.99996734
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',1956,discuss,discuss,discuss,0.024885772,0.0049899938,0.96568197,0.0044422382
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1950,agree,agree,discuss,0.116772704,0.018272491,0.86422426,0.00073061755
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1408,unrelated,unrelated,unrelated,1.3291024e-06,2.7244298e-06,2.524614e-06,0.99999344
Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,1383,unrelated,unrelated,unrelated,0.0015479454,2.9920891e-05,0.0019118586,0.9965103
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,342,unrelated,unrelated,unrelated,1.3663267e-05,1.6807036e-05,2.6356787e-05,0.99994314
"Why the Gold Apple Watch Edition Must Cost $10,000",666,unrelated,unrelated,unrelated,6.161744e-06,5.4540283e-06,9.595223e-06,0.9999788
Kurds Deny Gill Rosenberg was in Kobane,214,unrelated,unrelated,unrelated,1.2941723e-05,9.102583e-06,3.1028147e-05,0.99994695
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1223,unrelated,unrelated,unrelated,4.1080084e-06,1.5388159e-06,6.766701e-07,0.9999937
IS Fighters Seize Weapons Cache Meant for Kurds,1572,unrelated,unrelated,unrelated,1.3400835e-05,1.8513578e-06,2.345404e-05,0.99996126
Video shows ISIL beheading of photojournalist James Foley,1720,unrelated,unrelated,unrelated,5.640379e-06,4.134882e-06,5.8719334e-06,0.9999844
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,189,discuss,discuss,discuss,0.030515892,0.00043467,0.96874297,0.00030645452
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,666,unrelated,unrelated,unrelated,1.7576926e-06,1.0045708e-06,1.9378738e-06,0.99999535
"No, Pumpkin Spice Condoms Are Not A Real Thing",1950,unrelated,unrelated,unrelated,7.405179e-06,4.234099e-07,1.5298387e-05,0.9999769
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",382,unrelated,unrelated,unrelated,9.0884635e-07,5.9780183e-07,1.2650457e-06,0.99999726
What Glenn Beck Fears May Be Done With the 11 Missing Jets,614,unrelated,unrelated,unrelated,3.2584605e-05,9.913227e-06,2.0273304e-05,0.9999372
Boston.com pulls story accusing prof of sending ‘racist’ emails,1863,discuss,discuss,agree,0.8371666,0.034613956,0.1281934,2.605628e-05
Vigilantes cut off alleged rapist's penis,86,agree,agree,unrelated,0.2016386,0.013320934,0.07692733,0.70811313
Tropical spider burrows under man's skin through scar,1375,unrelated,unrelated,unrelated,2.0076945e-06,3.529706e-07,2.3128289e-06,0.99999535
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,1647,agree,agree,discuss,0.1103658,0.014299533,0.8753201,1.4589236e-05
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,913,unrelated,unrelated,unrelated,0.00048646584,0.00018463861,0.000838628,0.9984902
More American Weapons for ISIS,1597,agree,agree,discuss,0.23650275,0.011468259,0.74687684,0.0051520937
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1358,unrelated,unrelated,unrelated,1.0703008e-06,1.0510437e-06,1.5962255e-06,0.9999963
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1574,unrelated,unrelated,unrelated,8.963106e-06,5.172406e-06,4.146738e-06,0.99998176
Spurned wife leaves cheating husband and twin naked in busy car park,374,unrelated,unrelated,unrelated,1.0553613e-05,5.691236e-07,6.7365568e-06,0.9999821
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1948,discuss,discuss,discuss,0.008207592,0.0004700397,0.9913067,1.5630589e-05
Missing Libyan jetliners raise fears of terror attacks on 9/11,1489,unrelated,unrelated,unrelated,1.35414375e-05,2.2504615e-07,6.176915e-05,0.9999244
"Boko Haram agrees to ceasefire, release of school girls",459,unrelated,unrelated,unrelated,3.7641223e-06,1.2482476e-06,1.5269103e-06,0.99999344
Apple 'working on 12-inch MacBook Air',1049,unrelated,unrelated,unrelated,6.903027e-06,1.3057703e-06,1.2620737e-05,0.99997914
Christian Bale Won't Play Steve Jobs After All,1406,unrelated,unrelated,unrelated,1.7220364e-05,1.8816269e-06,7.926706e-06,0.99997294
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',2067,unrelated,unrelated,unrelated,0.004261408,0.000325725,0.017695231,0.97771764
